system:index,DMC,EDDI,FFMC,NDMI_mean,NDVI_mean,ann_dewpoint,ann_humidity,ann_precip,ann_temp,bfi,crop_mode,fall_frost_days,fire_frequency,first_fall_frost,frost_days,fuel_load,growing_season_days,heat_index,lai,last_spring_frost,pct_tree_cover,slope_deg,soil_organic_C,soil_pH,soil_quality_index,soil_texture,spring_frost_days,topo_index,wind_chill,.geo
"-250,3366",71.76141705472816,0.15424658358097076,68.23229651602631,0.05864483118057251,0.4589003026485443,280.73382568359375,62.21009081157174,0.07780902832746506,287.8836975097656,0.05083500477040288,26,1.0,,323.0,67.0,0.9098039215686274,263.0,63.49888720287625,0.24380000000000002,60.0,0.9098039215686274,0.137399822473526,2.0,71.0,8.0,7.0,2.0,0.1909463776484108,14.93229068136364,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-246,3366",71.76141705472816,0.15424658358097076,68.23229651602631,0.07913301140069962,0.5178967714309692,280.73382568359375,62.21009081157174,0.07780902832746506,287.8836975097656,0.05083500477040288,24,1.0,,323.0,67.0,0.09019607843137255,263.0,63.49888720287625,0.24380000000000002,60.0,0.09019607843137255,0.05796816572546959,3.0,71.0,7.6000000000000005,7.0,2.0,0.023276533262247698,14.93229068136364,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-320,3367",66.54345029028791,0.20369863510131836,67.63463906163835,0.08938752114772797,0.5425947308540344,280.3917541503906,61.09682773459897,0.07208190858364105,287.801025390625,0.05083500477040288,24,1.0,,323.0,68.0,0.0,263.0,63.766831562786905,0.24380000000000002,60.0,0.0,0.431735634803772,3.0,70.0,8.5,7.0,2.0,0.6316279169864522,14.85375530818315,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-318,3367",66.54345029028791,0.20369863510131836,67.63463906163835,0.09325264394283295,0.5237891674041748,280.3917541503906,61.09682773459897,0.07208190858364105,287.801025390625,0.05083500477040288,24,1.0,,323.0,68.0,4.549019607843137,263.0,63.766831562786905,0.24380000000000002,60.0,4.549019607843137,0.5268836617469788,2.0,68.0,8.0,7.0,2.0,0.1721130162372565,14.85375530818315,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-316,3367",66.54345029028791,0.2136986404657364,67.63463906163835,0.10378018021583557,0.5408874750137329,280.3917541503906,61.09682773459897,0.07208190858364105,287.801025390625,0.05083500477040288,24,1.0,,323.0,68.0,0.1803921568627451,263.0,63.766831562786905,0.24380000000000002,60.0,0.1803921568627451,0.5193771123886108,2.0,69.0,8.0,7.0,2.0,1.0152805845318364,14.85375530818315,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-313,3367",66.54345029028791,0.2136986404657364,67.63463906163835,0.11662810295820236,0.5662839412689209,280.3917541503906,61.09682773459897,0.07208190858364105,287.801025390625,0.05083500477040288,26,1.0,,323.0,68.0,0.0,263.0,63.766831562786905,0.24380000000000002,60.0,0.0,0.37322235107421875,2.0,70.0,8.0,7.0,2.0,0.6777313446515233,14.85375530818315,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-312,3367",66.54345029028791,0.2136986404657364,67.63463906163835,0.09845972806215286,0.5303374528884888,280.3917541503906,61.09682773459897,0.07208190858364105,287.801025390625,0.05083500477040288,24,1.0,,323.0,68.0,0.0,263.0,63.766831562786905,0.24380000000000002,60.0,0.0,0.6572461724281311,2.0,70.0,8.0,7.0,2.0,1.0111785049603688,14.85375530818315,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-307,3367",66.54345029028791,0.1916438341140747,67.63463906163835,0.07473581284284592,0.4908837676048279,280.3917541503906,61.09682773459897,0.07208190858364105,287.801025390625,0.05083500477040288,5,1.0,,323.0,68.0,0.09019607843137255,263.0,63.766831562786905,0.24380000000000002,60.0,0.09019607843137255,0.0,2.0,70.0,8.0,7.0,2.0,0.0,14.85375530818315,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-302,3367",69.49531882198274,0.1850685030221939,67.99875848458811,0.06296391785144806,0.4957650899887085,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,24,1.0,,323.0,65.0,0.0,263.0,63.575021885125444,0.24380000000000002,60.0,0.0,0.09379678219556808,2.0,73.0,8.0,7.0,2.0,0.16849961735338803,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-300,3367",69.49531882198274,0.1850685030221939,67.99875848458811,0.03581884130835533,0.4185108542442322,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,1,1.0,,323.0,65.0,0.0,263.0,63.575021885125444,0.24380000000000002,60.0,0.0,0.05796816572546959,2.0,71.0,8.0,7.0,2.0,0.11593633145093918,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-297,3367",69.49531882198274,0.1850685030221939,67.99875848458811,0.031113270670175552,0.42598864436149597,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,1,1.0,,323.0,65.0,0.9098039215686274,263.0,63.575021885125444,0.24380000000000002,60.0,0.9098039215686274,0.15846244990825653,2.0,70.0,8.0,7.0,2.0,0.14757585378985524,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-296,3367",69.49531882198274,0.1642465740442276,67.99875848458811,0.03972940519452095,0.4279060661792755,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,1,1.0,,323.0,65.0,0.9098039215686274,263.0,63.575021885125444,0.24380000000000002,60.0,0.9098039215686274,0.18759305775165558,2.0,68.0,8.0,7.0,2.0,0.3369983245629884,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-291,3367",69.49531882198274,0.1642465740442276,67.99875848458811,0.04170127585530281,0.4625207483768463,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,1,1.0,,323.0,65.0,0.9098039215686274,263.0,63.575021885125444,0.24380000000000002,60.0,0.9098039215686274,0.15846244990825653,2.0,72.0,8.0,7.0,2.0,0.009957767954692718,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-290,3367",69.49531882198274,0.1642465740442276,67.99875848458811,0.030375683680176735,0.4122074842453003,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,1,1.0,,323.0,65.0,0.9098039215686274,263.0,63.575021885125444,0.24380000000000002,60.0,0.9098039215686274,0.22868674993515015,2.0,71.0,8.0,7.0,2.0,0.07730533379759254,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-288,3367",69.49531882198274,0.14602740108966827,67.99875848458811,0.08886229246854782,0.5558738708496094,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,24,1.0,,323.0,65.0,0.0,263.0,63.575021885125444,0.24380000000000002,60.0,0.0,0.44621044397354126,2.0,71.0,8.0,7.0,2.0,0.7392832380413337,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-285,3367",69.49531882198274,0.14602740108966827,67.99875848458811,0.035652194172143936,0.42960599064826965,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,1,1.0,,323.0,65.0,8.458823529411765,263.0,63.575021885125444,0.24380000000000002,60.0,8.458823529411765,0.36869335174560547,2.0,70.0,7.1000000000000005,7.0,2.0,0.7316284325221808,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-284,3367",69.49531882198274,0.14602740108966827,67.99875848458811,0.06575671583414078,0.509894073009491,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,5,1.0,,323.0,65.0,8.458823529411765,263.0,63.575021885125444,0.24380000000000002,60.0,8.458823529411765,0.3646121919155121,2.0,70.0,8.0,7.0,2.0,0.0601361952901838,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-281,3367",69.49531882198274,0.15424658358097076,67.99875848458811,0.10413424670696259,0.5822404623031616,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,1,1.0,,323.0,65.0,0.09019607843137255,263.0,63.575021885125444,0.24380000000000002,60.0,0.09019607843137255,0.07373964786529541,2.0,71.0,8.0,7.0,2.0,0.14632762626988893,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-278,3367",69.49531882198274,0.15424658358097076,67.99875848458811,0.0667329877614975,0.4933752417564392,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,1,1.0,,323.0,65.0,1.1725490196078432,263.0,63.575021885125444,0.24380000000000002,60.0,1.1725490196078432,0.137399822473526,2.0,71.0,8.0,7.0,2.0,8.71333378305278E-4,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-277,3367",69.49531882198274,0.15424658358097076,67.99875848458811,0.07276763767004013,0.4899068772792816,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,1,1.0,,323.0,65.0,1.1725490196078432,263.0,63.575021885125444,0.24380000000000002,60.0,1.1725490196078432,0.22868674993515015,2.0,70.0,8.0,7.0,2.0,0.07730533379759254,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-274,3367",69.49531882198274,0.13835616409778595,67.99875848458811,0.11052596569061279,0.5518098473548889,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,26,1.0,,323.0,65.0,0.9098039215686274,263.0,63.575021885125444,0.24380000000000002,60.0,0.9098039215686274,0.17390401661396027,2.0,70.0,8.0,7.0,2.0,0.34780803322792053,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-273,3367",69.49531882198274,0.13835616409778595,67.99875848458811,0.10888103395700455,0.5681579113006592,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,24,1.0,1.0,323.0,65.0,0.9098039215686274,263.0,63.575021885125444,0.24380000000000002,60.0,0.9098039215686274,0.17390401661396027,2.0,70.0,7.1000000000000005,7.0,2.0,0.34780803322792053,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-272,3367",69.49531882198274,0.13835616409778595,67.99875848458811,0.09099043905735016,0.5416841506958008,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,24,1.0,,323.0,65.0,0.9098039215686274,263.0,63.575021885125444,0.24380000000000002,60.0,0.9098039215686274,0.05796816572546959,2.0,69.0,8.0,7.0,2.0,0.11593633145093918,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-270,3367",69.49531882198274,0.13835616409778595,67.99875848458811,0.07546312361955643,0.4785732328891754,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,1,1.0,,323.0,65.0,0.0,263.0,63.575021885125444,0.24380000000000002,60.0,0.0,0.11593621224164963,2.0,70.0,8.0,7.0,2.0,0.0465530186572055,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-264,3367",69.49531882198274,0.13972602784633636,67.99875848458811,0.08389829099178314,0.5293406248092651,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,24,1.0,,323.0,67.0,1.0,263.0,63.575021885125444,0.24380000000000002,60.0,1.0,0.3252009451389313,2.0,69.0,8.0,7.0,2.0,0.1246716003788641,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-263,3367",69.49531882198274,0.13972602784633636,67.99875848458811,0.08315833657979965,0.5246208906173706,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,26,1.0,,323.0,67.0,0.0,263.0,63.575021885125444,0.24380000000000002,60.0,0.0,0.0,2.0,70.0,8.0,7.0,2.0,0.0,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-262,3367",69.49531882198274,0.13972602784633636,67.99875848458811,0.06885973364114761,0.47608867287635803,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,24,1.0,,323.0,67.0,0.0,263.0,63.575021885125444,0.24380000000000002,60.0,0.0,0.22868674993515015,2.0,71.0,8.0,7.0,2.0,0.07730533379759254,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-260,3367",71.76141705472816,0.14931507408618927,68.23229651602631,0.0839255154132843,0.5466066002845764,280.73382568359375,62.21009081157174,0.07780902832746506,287.8836975097656,0.05083500477040288,24,1.0,,323.0,67.0,0.27058823529411763,263.0,63.49888720287625,0.24380000000000002,60.0,0.27058823529411763,0.29495614767074585,2.0,71.0,7.1000000000000005,7.0,2.0,0.16279407998438528,14.93229068136364,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-259,3367",71.76141705472816,0.14931507408618927,68.23229651602631,0.08594745397567749,0.5347127914428711,280.73382568359375,62.21009081157174,0.07780902832746506,287.8836975097656,0.05083500477040288,24,1.0,1.0,323.0,67.0,0.0,263.0,63.49888720287625,0.24380000000000002,60.0,0.0,0.22801844775676727,2.0,71.0,7.1000000000000005,7.0,2.0,0.4390830962553084,14.93229068136364,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-256,3367",71.76141705472816,0.14931507408618927,68.23229651602631,0.0827317163348198,0.5113038420677185,280.73382568359375,62.21009081157174,0.07780902832746506,287.8836975097656,0.05083500477040288,24,1.0,,323.0,67.0,0.45098039215686275,263.0,63.49888720287625,0.24380000000000002,60.0,0.45098039215686275,0.5446691513061523,2.0,70.0,8.0,7.0,2.0,0.4182986354420843,14.93229068136364,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-254,3367",71.76141705472816,0.14931507408618927,68.23229651602631,0.10090061277151108,0.5460257530212402,280.73382568359375,62.21009081157174,0.07780902832746506,287.8836975097656,0.05083500477040288,24,1.0,,323.0,67.0,4.639215686274509,263.0,63.49888720287625,0.24380000000000002,60.0,4.639215686274509,0.3687158524990082,2.0,70.0,8.0,7.0,2.0,0.7316730826111087,14.93229068136364,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-252,3367",71.76141705472816,0.15424658358097076,68.23229651602631,0.0933038666844368,0.5185779333114624,280.73382568359375,62.21009081157174,0.07780902832746506,287.8836975097656,0.05083500477040288,24,1.0,,323.0,67.0,0.9098039215686274,263.0,63.49888720287625,0.24380000000000002,60.0,0.9098039215686274,0.3687158524990082,2.0,71.0,8.0,7.0,2.0,0.7316730826111087,14.93229068136364,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-251,3367",71.76141705472816,0.15424658358097076,68.23229651602631,0.09424383193254471,0.5484742522239685,280.73382568359375,62.21009081157174,0.07780902832746506,287.8836975097656,0.05083500477040288,24,1.0,,323.0,67.0,0.09019607843137255,263.0,63.49888720287625,0.24380000000000002,60.0,0.09019607843137255,0.22123146057128906,2.0,70.0,8.0,7.0,2.0,0.4390077172697327,14.93229068136364,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-249,3367",71.76141705472816,0.15424658358097076,68.23229651602631,0.03774671256542206,0.38593822717666626,280.73382568359375,62.21009081157174,0.07780902832746506,287.8836975097656,0.05083500477040288,5,1.0,,323.0,67.0,0.09019607843137255,263.0,63.49888720287625,0.24380000000000002,60.0,0.09019607843137255,0.22123146057128906,2.0,72.0,8.0,7.0,2.0,0.4390077172697327,14.93229068136364,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-248,3367",71.76141705472816,0.15424658358097076,68.23229651602631,0.053804609924554825,0.4360359013080597,280.73382568359375,62.21009081157174,0.07780902832746506,287.8836975097656,0.05083500477040288,5,1.0,1.0,323.0,67.0,0.0,263.0,63.49888720287625,0.24380000000000002,60.0,0.0,0.23187147080898285,2.0,69.0,8.0,7.0,2.0,0.09310565437609185,14.93229068136364,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-246,3367",71.76141705472816,0.15424658358097076,68.23229651602631,0.09294452518224716,0.5475962162017822,280.73382568359375,62.21009081157174,0.07780902832746506,287.8836975097656,0.05083500477040288,24,1.0,1.0,323.0,67.0,0.09019607843137255,263.0,63.49888720287625,0.24380000000000002,60.0,0.09019607843137255,0.18889346718788147,3.0,70.0,8.5,7.0,2.0,0.3774583136214615,14.93229068136364,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-245,3367",71.76141705472816,0.15739727020263672,68.23229651602631,0.0861653983592987,0.5380706787109375,280.73382568359375,62.21009081157174,0.07780902832746506,287.8836975097656,0.05083500477040288,24,1.0,1.0,323.0,67.0,0.09019607843137255,263.0,63.49888720287625,0.24380000000000002,60.0,0.09019607843137255,0.3732445538043976,3.0,70.0,7.6000000000000005,7.0,2.0,0.3636953793900516,14.93229068136364,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-320,3368",66.54345029028791,0.20369863510131836,67.63463906163835,0.07308868318796158,0.47419145703315735,280.3917541503906,61.09682773459897,0.07208190858364105,287.801025390625,0.05083500477040288,24,1.0,,323.0,68.0,0.0,263.0,63.766831562786905,0.24380000000000002,60.0,0.0,0.35553547739982605,2.0,71.0,8.0,7.0,2.0,0.019529896344173524,14.85375530818315,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-318,3368",66.54345029028791,0.20369863510131836,67.63463906163835,0.07984317094087601,0.49137288331985474,280.3917541503906,61.09682773459897,0.07208190858364105,287.801025390625,0.05083500477040288,24,1.0,,323.0,68.0,4.549019607843137,263.0,63.766831562786905,0.24380000000000002,60.0,4.549019607843137,0.28983843326568604,2.0,68.0,8.0,7.0,2.0,0.11638170447788218,14.85375530818315,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-312,3368",66.54345029028791,0.2136986404657364,67.63463906163835,0.10972031950950623,0.5556451082229614,280.3917541503906,61.09682773459897,0.07208190858364105,287.801025390625,0.05083500477040288,24,1.0,,323.0,68.0,0.0,263.0,63.766831562786905,0.24380000000000002,60.0,0.0,0.519439697265625,2.0,72.0,8.0,7.0,2.0,0.3459406046495717,14.85375530818315,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-310,3368",66.54345029028791,0.1916438341140747,67.63463906163835,0.10033082216978073,0.5543370246887207,280.3917541503906,61.09682773459897,0.07208190858364105,287.801025390625,0.05083500477040288,24,1.0,,323.0,68.0,3.2705882352941176,263.0,63.766831562786905,0.24380000000000002,60.0,3.2705882352941176,0.34241974353790283,2.0,71.0,8.0,7.0,2.0,0.007657503754302305,14.85375530818315,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-309,3368",66.54345029028791,0.1916438341140747,67.63463906163835,0.09978559613227844,0.563237726688385,280.3917541503906,61.09682773459897,0.07208190858364105,287.801025390625,0.05083500477040288,24,1.0,,323.0,68.0,3.2705882352941176,263.0,63.766831562786905,0.24380000000000002,60.0,3.2705882352941176,0.18760013580322266,2.0,71.0,8.0,7.0,2.0,0.1887534148332229,14.85375530818315,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-305,3368",66.54345029028791,0.1916438341140747,67.63463906163835,0.03626512363553047,0.4311213791370392,280.3917541503906,61.09682773459897,0.07208190858364105,287.801025390625,0.05083500477040288,1,1.0,,323.0,68.0,2.450980392156863,263.0,63.766831562786905,0.24380000000000002,60.0,2.450980392156863,0.05796816572546959,2.0,69.0,8.0,7.0,2.0,0.023276533262247698,14.85375530818315,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-304,3368",69.49531882198274,0.1916438341140747,67.99875848458811,0.05396448075771332,0.49507880210876465,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,1,1.0,,323.0,65.0,2.450980392156863,263.0,63.575021885125444,0.24380000000000002,60.0,2.450980392156863,0.07374414801597595,2.0,72.0,8.0,7.0,2.0,0.040701340946092845,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-303,3368",69.49531882198274,0.1850685030221939,67.99875848458811,0.06581234931945801,0.5307430028915405,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,24,1.0,,323.0,65.0,0.0,263.0,63.575021885125444,0.24380000000000002,60.0,0.0,0.15847082436084747,2.0,72.0,8.0,7.0,2.0,0.14739556307007085,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-302,3368",69.49531882198274,0.1850685030221939,67.99875848458811,0.04531992971897125,0.48021507263183594,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,24,1.0,,323.0,65.0,0.0,263.0,63.575021885125444,0.24380000000000002,60.0,0.0,0.09380032122135162,2.0,73.0,8.0,7.0,2.0,0.1835816365093122,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-301,3368",69.49531882198274,0.1850685030221939,67.99875848458811,0.025718096643686295,0.4282810688018799,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,1,1.0,,323.0,65.0,0.0,263.0,63.575021885125444,0.24380000000000002,60.0,0.0,0.07374414801597595,2.0,72.0,8.0,7.0,2.0,0.040701340946092845,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-300,3368",69.49531882198274,0.1850685030221939,67.99875848458811,0.03995190188288689,0.46125689148902893,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,1,1.0,,323.0,65.0,0.0,263.0,63.575021885125444,0.24380000000000002,60.0,0.0,0.17390401661396027,2.0,72.0,8.0,7.0,2.0,0.34780803322792053,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-298,3368",69.49531882198274,0.1850685030221939,67.99875848458811,0.06424883008003235,0.4825912415981293,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,1,1.0,,323.0,65.0,0.9098039215686274,263.0,63.575021885125444,0.24380000000000002,60.0,0.9098039215686274,0.15847082436084747,2.0,70.0,8.0,7.0,2.0,0.2917478063876818,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-297,3368",69.49531882198274,0.1850685030221939,67.99875848458811,0.07889864593744278,0.5076545476913452,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,1,1.0,,323.0,65.0,0.9098039215686274,263.0,63.575021885125444,0.24380000000000002,60.0,0.9098039215686274,0.22869980335235596,2.0,70.0,8.0,7.0,2.0,0.07745668755308115,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-296,3368",69.49531882198274,0.1642465740442276,67.99875848458811,0.0830054059624672,0.5080620050430298,280.61749267578125,61.74856806814522,0.07530637085437775,287.87591552734375,0.05083500477040288,1,1.0,,323.0,65.0,0.9098039215686274,263.0,63.575021885125444,0.24380000000000002,60.0,0.9098039215686274,0.43556031584739685,2.0,69.0,8.0,7.0,2.0,0.6976739224496136,14.930774247791671,"{""type"":""MultiPoint"",""coordinates"":[]}"
